Age,Special,Potential,Wage,General,GK,Position,Class
19,1446,68,1.0,50.10344827586207,7.8,RM,0
25,1397,57,1.0,47.310344827586206,12.8,LB,0
20,1395,68,1.0,47.689655172413794,13.0,CAM,0
23,1397,61,1.0,47.689655172413794,10.2,LB,0
18,1327,71,1.0,45.310344827586206,11.0,CB,0
21,1385,66,1.0,47.172413793103445,10.8,LB,0
19,1388,64,1.0,47.55172413793103,9.4,LB,0
18,1289,72,1.0,44.44827586206897,9.0,ST,0
20,1350,64,2.0,46.03448275862069,9.8,RB,0
18,1407,71,1.0,48.10344827586207,11.2,ST,0
18,1389,69,1.0,47.89655172413793,11.0,CAM,0
18,1279,70,1.0,43.89655172413793,9.8,CB,0
18,1459,70,1.0,49.86206896551724,12.4,RW,0
19,1489,70,3.0,51.13793103448276,12.2,CM,0
19,1339,67,1.0,46.55172413793103,8.2,ST,0
17,1472,66,1.0,50.37931034482759,11.6,CM,0
24,1341,60,1.0,46.241379310344826,8.4,ST,0
17,1305,72,3.0,44.89655172413793,10.2,CB,0
17,1410,74,1.0,48.310344827586206,10.0,LM,0
19,1358,64,1.0,46.96551724137931,10.2,LM,0
19,1305,69,1.0,45.241379310344826,9.4,ST,0
21,1429,62,1.0,49.37931034482759,10.4,RM,0
34,1130,54,1.0,38.6551724137931,11.2,CB,0
18,1427,64,1.0,49.37931034482759,9.4,CM,0
22,1429,63,1.0,49.172413793103445,11.0,RW,0
18,1469,68,1.0,50.13793103448276,11.6,CDM,0
20,1542,71,3.0,52.41379310344828,12.2,CM,0
20,1341,65,1.0,46.62068965517241,8.0,ST,0
21,1469,58,1.0,50.275862068965516,10.6,RM,0
19,1409,68,1.0,48.48275862068966,9.6,LM,0
22,1233,60,1.0,42.241379310344826,10.2,LCB,0
20,1291,71,4.0,44.241379310344826,8.8,LB,0
19,1351,74,1.0,46.55172413793103,10.4,RM,0
19,1453,66,1.0,50.241379310344826,10.4,CM,0
18,1456,69,1.0,50.44827586206897,8.2,CDM,0
18,1536,75,4.0,53.44827586206897,8.4,CM,0
21,1398,67,2.0,47.758620689655174,11.4,LM,0
16,1344,71,1.0,46.0,10.2,CAM,0
17,1397,73,1.0,48.310344827586206,9.6,ST,0
23,1196,58,1.0,40.48275862068966,12.4,CB,0
22,1271,63,2.0,43.172413793103445,10.8,CB,0
18,1474,73,2.0,50.96551724137931,7.8,CM,0
20,1367,63,2.0,46.793103448275865,11.0,ST,0
19,1392,71,1.0,48.275862068965516,9.8,CAM,0
19,1288,65,1.0,44.51724137931034,9.0,ST,0
17,1348,70,1.0,46.37931034482759,9.4,RM,0
19,1400,70,1.0,48.172413793103445,10.2,CDM,0
21,1484,64,3.0,50.724137931034484,10.2,CM,0
17,1315,76,1.0,44.96551724137931,11.2,ST,0
20,1413,66,1.0,48.41379310344828,9.8,ST,0
25,1444,57,1.0,49.275862068965516,13.2,LM,0
19,1238,69,3.0,42.55172413793103,10.6,CB,0
18,1279,67,1.0,44.13793103448276,9.6,CB,0
19,1306,68,1.0,44.793103448275865,8.8,CB,0
20,1436,60,2.0,49.55172413793103,10.0,CAM,0
19,1308,66,1.0,44.206896551724135,12.6,RB,0
21,1345,65,1.0,45.724137931034484,11.4,LB,0
19,1387,66,1.0,47.89655172413793,9.8,ST,0
18,1488,66,1.0,51.758620689655174,8.6,CM,0
20,1357,69,4.0,46.41379310344828,10.8,RB,0
20,1407,64,1.0,48.793103448275865,7.8,LDM,0
21,1396,63,2.0,48.310344827586206,8.0,CAM,0
20,1510,67,1.0,51.62068965517241,9.8,CDM,0
19,1410,65,1.0,49.241379310344826,7.8,CAM,0
18,1305,65,1.0,45.0,8.8,ST,0
20,1342,64,2.0,46.3448275862069,8.0,ST,0
19,1554,71,1.0,53.48275862068966,10.8,CM,0
19,1480,68,1.0,50.689655172413794,12.4,CDM,0
19,1445,67,1.0,49.758620689655174,10.2,CM,0
21,1437,65,3.0,49.310344827586206,11.0,RM,0
21,1345,62,2.0,45.96551724137931,11.6,ST,0
21,1482,66,1.0,50.6551724137931,10.8,CDM,0
19,1396,70,1.0,47.44827586206897,11.2,LWB,0
19,1470,71,1.0,50.724137931034484,9.4,LB,0
22,1384,65,1.0,47.827586206896555,10.2,ST,0
18,1359,68,1.0,46.58620689655172,10.0,LB,0
28,1315,54,3.0,45.44827586206897,9.4,ST,0
18,1405,66,1.0,49.37931034482759,10.8,CDM,0
21,1356,62,1.0,46.827586206896555,7.8,RB,0
17,1456,66,1.0,49.827586206896555,11.4,RB,0
19,1465,71,1.0,50.6551724137931,9.6,CM,0
17,1333,72,1.0,45.41379310344828,12.6,ST,0
18,1376,65,1.0,47.37931034482759,9.6,RM,0
18,1481,68,1.0,51.37931034482759,10.2,CM,0
19,1370,74,2.0,47.55172413793103,8.2,RM,0
19,1363,66,1.0,46.758620689655174,11.2,ST,0
19,1398,66,1.0,47.51724137931034,11.6,RM,0
17,1413,75,1.0,49.3448275862069,8.4,CAM,0
19,1345,67,1.0,46.3448275862069,10.0,CB,0
19,1342,69,1.0,46.03448275862069,10.8,LB,0
21,1362,68,1.0,46.41379310344828,10.0,RB,0
18,1373,72,1.0,47.41379310344828,9.4,ST,0
19,1460,64,1.0,50.206896551724135,10.0,RB,0
21,1427,61,1.0,49.206896551724135,10.2,ST,0
20,1580,68,2.0,53.89655172413793,11.2,CM,0
20,1279,64,2.0,44.3448275862069,8.0,ST,0
18,1364,72,1.0,46.689655172413794,10.4,RM,0
19,1381,66,1.0,47.51724137931034,9.8,ST,0
19,1387,74,1.0,48.0,8.4,RB,0
22,1322,59,2.0,45.13793103448276,11.0,ST,0
18,1466,67,1.0,50.6551724137931,8.0,CM,0
21,1311,63,1.0,44.827586206896555,10.8,CDM,0
20,1490,70,3.0,51.48275862068966,9.0,LB,0
21,1417,64,3.0,48.827586206896555,10.0,CDM,0
19,1262,71,1.0,44.6551724137931,1.0,LB,0
17,1304,76,4.0,45.13793103448276,9.0,ST,0
18,1166,68,1.0,39.758620689655174,10.4,CB,0
19,1381,66,1.0,47.96551724137931,7.6,ST,0
18,1617,74,1.0,55.758620689655174,11.6,CDM,0
21,1232,62,2.0,42.10344827586207,10.8,RW,0
20,1285,63,2.0,43.96551724137931,10.6,ST,0
17,1362,68,1.0,46.58620689655172,10.4,LM,0
18,1332,65,1.0,45.86206896551724,9.8,ST,0
18,1455,74,1.0,50.44827586206897,9.6,CAM,0
19,1156,69,1.0,40.0,10.2,RCB,0
21,1376,65,2.0,47.241379310344826,11.6,CAM,0
18,1317,74,1.0,45.03448275862069,9.6,LB,0
21,1499,65,4.0,52.13793103448276,8.2,CM,0
17,1389,66,1.0,47.310344827586206,11.0,RB,0
20,1390,65,2.0,47.724137931034484,9.6,LW,0
22,1400,60,1.0,48.03448275862069,9.6,CAM,0
21,1291,67,1.0,44.37931034482759,11.0,ST,0
23,1309,61,2.0,44.724137931034484,10.2,RB,0
21,1286,66,4.0,44.58620689655172,8.6,CB,0
17,1439,69,1.0,49.3448275862069,10.2,CAM,0
18,1276,72,1.0,43.6551724137931,10.0,ST,0
18,1269,64,1.0,43.724137931034484,8.8,CB,0
26,1499,56,3.0,50.827586206896555,13.2,LCM,0
22,1293,63,1.0,44.44827586206897,9.2,ST,0
22,1513,64,1.0,52.37931034482759,9.4,CM,0
20,1434,66,1.0,49.724137931034484,10.2,CAM,0
19,1244,66,1.0,42.37931034482759,11.4,CB,0
18,1494,69,2.0,51.48275862068966,9.2,RM,0
18,1406,71,1.0,48.62068965517241,9.4,RM,0
17,1424,72,1.0,48.96551724137931,12.6,RCM,0
19,1286,65,1.0,44.172413793103445,10.2,CB,0
20,1473,67,1.0,50.172413793103445,12.0,CM,0
18,1281,68,1.0,43.3448275862069,12.0,CB,0
18,1291,74,3.0,44.827586206896555,7.2,ST,0
19,1352,72,1.0,46.37931034482759,9.8,LM,0
18,1437,75,1.0,50.275862068965516,9.8,ST,0
20,1254,67,2.0,42.51724137931034,12.0,CB,0
17,1445,71,1.0,49.310344827586206,11.6,CAM,0
20,1488,64,1.0,51.689655172413794,8.4,LW,0
21,1458,62,1.0,50.06896551724138,11.2,LM,0
18,1236,67,1.0,42.13793103448276,10.2,CB,0
21,1353,61,1.0,46.03448275862069,10.0,RB,0
18,1304,64,1.0,45.172413793103445,9.0,ST,0
20,1337,70,1.0,46.03448275862069,9.4,CB,0
22,1548,62,1.0,53.51724137931034,9.2,CM,0
19,1444,63,1.0,49.827586206896555,10.8,RM,0
20,1443,63,4.0,49.86206896551724,10.6,CM,0
19,1515,67,1.0,52.03448275862069,9.8,CM,0
18,1434,72,3.0,49.58620689655172,9.0,CB,0
29,1298,54,2.0,44.44827586206897,11.2,ST,0
17,1427,77,1.0,49.48275862068966,7.6,CDM,0
19,1229,71,1.0,41.89655172413793,10.4,LCB,0
17,1516,75,1.0,52.172413793103445,10.0,CM,0
18,1331,64,1.0,45.62068965517241,8.2,LB,0
21,1438,66,1.0,49.93103448275862,9.2,LM,0
19,1300,64,1.0,44.51724137931034,11.4,RB,0
18,1310,73,1.0,45.206896551724135,10.0,ST,0
25,1298,58,2.0,44.310344827586206,11.0,ST,0
21,1353,64,2.0,46.241379310344826,9.4,RB,0
18,1370,73,1.0,47.3448275862069,7.0,RDM,0
17,1416,67,1.0,48.55172413793103,10.0,LB,0
19,1213,70,2.0,41.55172413793103,10.2,CB,0
17,1424,74,1.0,48.96551724137931,8.4,CDM,0
17,1410,71,1.0,48.275862068965516,10.0,RCM,0
20,1448,70,1.0,50.172413793103445,9.0,CM,0
17,1464,72,1.0,50.41379310344828,10.8,CM,0
18,1385,71,1.0,47.172413793103445,11.0,LB,0
19,1242,68,1.0,42.62068965517241,9.2,CB,0
23,1438,58,1.0,49.44827586206897,8.6,RM,0
21,1326,65,5.0,45.275862068965516,12.0,ST,0
18,1445,66,1.0,50.0,8.0,RM,0
20,1219,66,1.0,42.206896551724135,7.6,CB,0
18,1348,66,1.0,45.758620689655174,12.4,ST,0
20,1414,66,2.0,48.96551724137931,10.2,CM,0
19,1341,68,1.0,46.13793103448276,9.0,LW,0
18,1490,68,1.0,51.10344827586207,10.6,CM,0
18,1244,69,1.0,42.55172413793103,9.8,CB,0
20,1407,69,1.0,48.172413793103445,10.2,LM,0
18,1301,70,1.0,44.48275862068966,9.4,LB,0
18,1296,67,1.0,44.310344827586206,11.2,RW,0
18,1375,67,1.0,47.206896551724135,11.4,CAM,0
19,1359,65,1.0,46.93103448275862,10.4,CAM,0
19,1332,69,2.0,45.241379310344826,11.2,RB,0
20,1372,63,4.0,46.793103448275865,11.0,LB,0
19,1429,69,3.0,49.724137931034484,7.6,CM,0
20,1270,68,1.0,44.275862068965516,6.6,ST,0
19,1274,67,2.0,43.793103448275865,10.2,ST,0
19,1277,67,4.0,43.51724137931034,12.0,ST,0
20,1407,66,1.0,48.206896551724135,10.8,CAM,0
19,1324,66,1.0,45.37931034482759,9.0,RB,0
20,1385,63,1.0,47.275862068965516,11.4,LM,0
24,1351,58,1.0,46.310344827586206,12.0,CB,0
18,1370,72,1.0,47.48275862068966,10.0,ST,0
18,1338,62,1.0,46.06896551724138,9.4,CAM,0
19,1453,66,1.0,50.6551724137931,8.2,CM,0
19,1286,70,1.0,44.206896551724135,10.0,RB,0
18,1374,67,1.0,47.172413793103445,10.0,RW,0
17,1222,74,1.0,42.310344827586206,9.0,CB,0
18,1346,73,1.0,45.827586206896555,10.6,RB,0
19,1476,69,1.0,50.03448275862069,12.4,LCM,0
23,1448,60,1.0,49.758620689655174,9.2,CM,0
19,1434,68,1.0,49.3448275862069,8.8,CM,0
19,1425,66,1.0,49.44827586206897,8.6,RCM,0
21,1407,64,1.0,49.0,8.4,CAM,0
19,1395,65,1.0,47.44827586206897,11.2,CM,0
21,1526,59,1.0,52.10344827586207,11.8,CDM,0
17,1437,66,1.0,49.41379310344828,12.0,CM,0
21,1401,67,1.0,48.41379310344828,9.6,ST,0
21,1354,63,2.0,46.10344827586207,12.4,ST,0
19,1231,64,1.0,41.96551724137931,11.6,CB,0
22,1362,63,1.0,46.206896551724135,12.0,RB,0
18,1473,72,1.0,50.689655172413794,10.4,CM,0
18,1468,65,1.0,50.44827586206897,11.0,CM,0
21,1308,62,1.0,44.93103448275862,11.2,ST,0
21,1431,63,1.0,49.206896551724135,10.4,CM,0
17,1458,74,1.0,50.10344827586207,9.6,LB,0
18,1334,65,1.0,45.3448275862069,11.2,RB,0
19,1355,71,1.0,46.0,13.0,LM,0
24,1413,58,1.0,52.724137931034484,10.0,LB,0
17,1339,71,1.0,46.10344827586207,9.6,LW,0
18,1347,72,1.0,46.689655172413794,8.0,LW,0
21,1375,63,1.0,47.206896551724135,9.8,RM,0
21,1472,62,1.0,50.55172413793103,9.6,CM,0
20,1424,60,1.0,49.310344827586206,10.2,CAM,0
29,1224,54,1.0,41.3448275862069,12.4,CB,0
19,1416,65,1.0,48.793103448275865,8.2,CM,0
19,1213,68,1.0,41.827586206896555,7.8,CB,0
19,1219,64,1.0,41.6551724137931,10.4,CB,0
18,1340,71,1.0,46.206896551724135,8.4,ST,0
19,1399,64,1.0,47.96551724137931,9.2,CM,0
18,1214,67,1.0,41.758620689655174,9.0,CB,0
23,1508,61,1.0,51.275862068965516,12.2,CM,0
19,1379,70,1.0,47.58620689655172,9.4,ST,0
18,1256,67,1.0,43.3448275862069,9.4,CB,0
20,1300,67,1.0,45.241379310344826,7.0,ST,0
20,1245,62,2.0,42.55172413793103,11.4,CB,0
19,1270,68,1.0,43.724137931034484,9.8,ST,0
20,1378,62,2.0,47.724137931034484,9.0,LM,0
19,1387,65,1.0,47.172413793103445,11.4,CDM,0
18,1337,62,1.0,46.41379310344828,8.6,ST,0
21,1399,62,1.0,48.0,8.8,CM,0
19,1371,70,1.0,47.51724137931034,10.2,CAM,0
19,1363,66,1.0,46.793103448275865,9.6,RM,0
19,1284,64,1.0,44.41379310344828,9.2,ST,0
19,1210,70,1.0,41.172413793103445,11.6,CB,0
19,1413,68,1.0,48.275862068965516,12.6,CAM,0
21,1274,62,2.0,43.48275862068966,10.8,ST,0
17,1252,72,1.0,42.6551724137931,11.6,ST,0
20,1481,67,2.0,50.93103448275862,10.0,LM,0
18,1277,73,1.0,43.89655172413793,9.8,CB,0
18,1294,70,1.0,44.41379310344828,9.6,ST,0
27,1287,53,2.0,44.03448275862069,10.4,LB,0
22,1346,62,1.0,46.13793103448276,9.2,CDM,0
17,1374,63,1.0,46.724137931034484,11.6,RW,0
17,1473,71,1.0,50.62068965517241,8.6,CM,0
18,1419,69,1.0,48.58620689655172,10.4,RW,0
25,1354,56,1.0,46.48275862068966,8.4,RB,0
20,1204,64,1.0,41.275862068965516,9.6,CB,0
22,1527,58,2.0,52.793103448275865,9.8,RW,0
19,1393,67,1.0,47.37931034482759,11.2,RB,0
18,1342,75,1.0,46.51724137931034,8.0,LM,0
20,1372,65,2.0,47.310344827586206,9.8,ST,0
21,1337,62,1.0,45.51724137931034,10.6,RB,0
23,1295,60,2.0,45.275862068965516,12.2,RB,0
18,1523,71,1.0,52.44827586206897,11.4,CB,0
18,1381,67,1.0,47.310344827586206,9.8,ST,0
19,1360,64,1.0,46.827586206896555,9.0,RB,0
20,1416,63,1.0,48.62068965517241,11.2,ST,0
17,1419,69,1.0,49.206896551724135,9.0,CM,0
20,1447,70,1.0,49.6551724137931,10.6,CM,0
17,1487,72,1.0,51.55172413793103,9.4,CM,0
21,1197,64,2.0,40.793103448275865,10.4,CB,0
35,1000,53,2.0,34.0,11.4,CB,0
20,1497,65,2.0,51.793103448275865,8.4,CM,0
19,1370,65,1.0,47.06896551724138,9.8,ST,0
21,1504,64,1.0,51.51724137931034,11.4,CM,0
22,1263,63,2.0,43.58620689655172,9.6,LW,0
18,1245,65,1.0,43.0,8.8,ST,0
20,1275,67,1.0,44.03448275862069,8.4,LW,0
19,1344,69,1.0,45.827586206896555,11.8,RM,0
22,1451,62,3.0,49.3448275862069,11.4,CDM,0
21,1408,65,2.0,48.37931034482759,11.0,CM,0
20,1228,63,2.0,42.03448275862069,10.4,CB,0
20,1431,68,1.0,49.206896551724135,9.2,LW,0
22,1317,65,3.0,45.03448275862069,11.6,RM,0
17,1233,72,1.0,42.10344827586207,10.2,CB,0
19,1425,60,1.0,48.62068965517241,11.0,ST,0
19,1360,64,1.0,46.62068965517241,9.6,ST,0
18,1320,74,1.0,45.55172413793103,9.6,ST,0
18,1239,66,1.0,42.86206896551724,9.4,CB,0
23,1322,61,1.0,46.3448275862069,13.6,ST,0
19,1480,66,1.0,51.03448275862069,12.2,CM,0
17,1258,67,1.0,42.96551724137931,10.2,CB,0
19,1240,63,1.0,42.44827586206897,9.4,CB,0
19,1324,71,1.0,45.241379310344826,9.8,LB,0
20,1292,66,1.0,44.10344827586207,11.6,ST,0
21,1463,58,1.0,49.51724137931034,13.6,CDM,0
19,1337,68,1.0,45.58620689655172,10.4,RB,0
22,1261,60,1.0,43.310344827586206,10.2,ST,0
19,1434,70,1.0,50.172413793103445,8.0,CM,0
21,1371,65,1.0,46.96551724137931,11.0,ST,0
19,1353,69,1.0,46.310344827586206,10.2,ST,0
18,1277,68,1.0,43.62068965517241,11.2,CB,0
18,1229,70,1.0,41.89655172413793,11.8,LW,0
20,1357,61,1.0,46.241379310344826,10.4,CB,0
19,1444,72,1.0,49.86206896551724,8.2,CM,0
19,1361,68,1.0,47.06896551724138,7.8,CF,0
17,1336,75,1.0,46.172413793103445,10.2,CAM,0
20,1256,62,1.0,43.172413793103445,10.4,CB,0
21,1379,63,1.0,47.241379310344826,10.0,LB,0
18,1312,75,1.0,45.241379310344826,9.4,ST,0
19,1425,64,1.0,49.275862068965516,7.0,CM,0
18,1372,63,1.0,47.310344827586206,11.0,CAM,0
20,1217,64,1.0,41.793103448275865,9.8,CB,0
20,1380,63,1.0,47.241379310344826,10.6,RM,0
17,1362,69,1.0,46.6551724137931,10.0,LB,0
21,1294,62,2.0,44.724137931034484,8.2,ST,0
18,1322,68,1.0,45.310344827586206,9.8,RW,0
18,1323,70,1.0,45.41379310344828,10.6,LW,0
19,1271,64,1.0,43.93103448275862,8.4,LM,0
18,1315,73,1.0,47.86206896551724,8.2,RM,0
20,1347,58,1.0,46.03448275862069,10.8,LB,0
21,1372,62,2.0,47.41379310344828,9.4,CM,0
17,1286,66,1.0,44.03448275862069,11.6,ST,0
17,1317,72,2.0,45.241379310344826,10.4,ST,0
19,1386,64,1.0,47.44827586206897,10.4,RWB,0
21,1301,62,2.0,45.241379310344826,7.0,RM,0
17,1346,68,1.0,46.310344827586206,9.8,CF,0
18,1394,71,1.0,48.275862068965516,10.4,LW,0
28,1395,52,2.0,47.96551724137931,8.8,RB,0
16,1308,69,1.0,45.06896551724138,8.6,ST,0
17,1221,68,1.0,41.724137931034484,11.2,ST,0
19,1447,64,1.0,50.48275862068966,8.8,LDM,0
20,1324,60,1.0,45.48275862068966,8.4,LB,0
25,1432,55,2.0,48.827586206896555,12.0,RM,0
16,1320,75,1.0,45.44827586206897,9.0,RW,0
16,1279,66,1.0,43.758620689655174,11.2,ST,0
19,1397,66,1.0,48.275862068965516,8.4,RM,0
20,1445,59,1.0,49.172413793103445,11.8,CM,0
19,1211,66,1.0,41.758620689655174,11.0,CB,0
16,1331,73,1.0,46.13793103448276,7.6,ST,0
21,1266,62,1.0,43.62068965517241,9.2,ST,0
18,1316,68,1.0,45.13793103448276,10.8,ST,0
17,1402,73,1.0,48.3448275862069,9.6,CDM,0
18,1259,71,1.0,42.93103448275862,12.8,ST,0
20,1166,59,1.0,39.6551724137931,11.4,CB,0
18,1268,65,1.0,43.827586206896555,8.0,ST,0
19,1364,65,1.0,46.758620689655174,10.2,CDM,0
17,1243,68,1.0,42.172413793103445,12.6,CB,0
21,1287,61,2.0,43.86206896551724,11.6,ST,0
18,1402,72,1.0,48.275862068965516,8.6,CM,0
20,1216,66,1.0,42.13793103448276,7.8,ST,0
24,1358,58,1.0,46.51724137931034,10.0,CAM,0
17,1548,74,1.0,53.0,11.8,CM,0
22,1318,59,2.0,45.206896551724135,9.6,ST,0
18,1433,70,1.0,49.06896551724138,9.6,CM,0
19,1476,67,1.0,51.13793103448276,8.2,CM,0
22,1359,61,1.0,47.172413793103445,10.0,CM,0
17,1437,70,1.0,49.55172413793103,9.4,CM,0
18,1408,67,1.0,48.172413793103445,10.0,CM,0
17,1405,77,1.0,48.6551724137931,9.2,CM,0
20,1436,66,1.0,49.10344827586207,11.4,CM,0
19,1453,68,1.0,50.172413793103445,8.2,LM,0
21,1264,60,2.0,43.6551724137931,7.6,RM,0
19,1274,66,1.0,43.793103448275865,9.2,ST,0
18,1367,69,1.0,47.310344827586206,9.2,CDM,0
18,1367,68,1.0,46.55172413793103,13.2,RM,0
19,1490,64,1.0,52.275862068965516,6.2,RW,0
18,1292,71,1.0,44.3448275862069,10.4,ST,0
20,1424,64,4.0,48.3448275862069,12.4,CB,0
19,1327,68,1.0,45.724137931034484,9.0,CAM,0
19,1199,65,1.0,41.03448275862069,10.2,CB,0
19,1324,61,1.0,45.6551724137931,8.8,CF,0
18,1279,64,1.0,43.96551724137931,9.0,ST,0
18,1362,62,1.0,46.793103448275865,8.2,RB,0
21,1384,60,1.0,47.6551724137931,8.8,CDM,0
16,1371,71,1.0,47.3448275862069,9.8,CAM,0
19,1285,68,1.0,44.275862068965516,9.6,ST,0
20,1471,65,1.0,50.89655172413793,9.8,CB,0
17,1294,72,1.0,47.3448275862069,10.2,RM,0
21,1366,63,1.0,47.172413793103445,9.2,LB,0
22,1272,59,3.0,43.275862068965516,11.8,ST,0
18,1279,70,1.0,44.06896551724138,8.2,ST,0
21,1208,60,2.0,41.48275862068966,9.6,CB,0
20,1237,61,1.0,42.275862068965516,10.6,CB,0
19,1206,64,1.0,41.41379310344828,8.4,CB,0
18,1273,67,1.0,43.793103448275865,10.4,ST,0
19,1188,68,1.0,40.3448275862069,11.6,CB,0
18,1248,68,1.0,43.275862068965516,8.2,ST,0
18,1409,63,1.0,48.13793103448276,10.6,RB,0
19,1356,70,1.0,46.793103448275865,9.4,LM,0
18,1325,72,1.0,44.89655172413793,11.0,LB,0
21,1248,60,2.0,42.724137931034484,9.6,CB,0
21,1421,65,1.0,49.275862068965516,7.8,CDM,0
21,1405,62,1.0,48.58620689655172,10.6,CAM,0
18,1401,69,1.0,47.96551724137931,10.2,CDM,0
23,1442,60,2.0,49.37931034482759,11.0,CM,0
19,1356,62,1.0,47.03448275862069,8.4,RWB,0
21,1415,61,2.0,49.0,8.2,RM,0
17,1285,64,1.0,44.37931034482759,8.2,LM,0
22,1480,60,1.0,50.827586206896555,9.4,CM,0
16,1315,71,1.0,44.48275862068966,13.0,RB,0
19,1235,68,1.0,41.86206896551724,13.2,CB,0
21,1374,60,1.0,47.58620689655172,11.0,CAM,0
20,1373,58,2.0,46.793103448275865,10.8,ST,0
19,1305,65,1.0,44.96551724137931,9.8,ST,0
18,1398,68,2.0,47.44827586206897,11.8,CM,0
17,1382,68,2.0,47.241379310344826,9.8,CM,0
21,1263,64,1.0,42.51724137931034,14.4,CB,0
18,1301,65,1.0,44.58620689655172,9.8,CB,0
23,1488,57,1.0,51.10344827586207,11.0,LCM,0
20,1412,66,1.0,48.62068965517241,9.0,CM,0
30,1123,52,1.0,38.62068965517241,8.8,CB,0
21,1489,56,2.0,51.51724137931034,9.0,CDM,0
30,1146,52,1.0,39.48275862068966,7.8,CB,0
18,1371,67,1.0,47.275862068965516,9.6,CAM,0
17,1396,68,1.0,48.172413793103445,8.4,LM,0
19,1436,66,1.0,49.758620689655174,7.4,RM,0
19,1216,68,1.0,41.44827586206897,11.6,CB,0
19,1496,61,1.0,51.51724137931034,8.6,CM,0
20,1454,62,1.0,49.58620689655172,11.6,CM,0
19,1312,68,1.0,44.689655172413794,9.8,RB,0
19,1455,68,2.0,49.93103448275862,9.6,CM,0
20,1316,63,1.0,44.55172413793103,11.8,RWB,0
23,1302,58,1.0,43.758620689655174,13.2,RB,0
22,1288,57,1.0,44.310344827586206,9.6,ST,0
21,1378,61,3.0,47.37931034482759,10.8,LM,0
19,1349,63,1.0,46.310344827586206,10.4,RB,0
18,1304,66,1.0,45.13793103448276,9.4,LB,0
22,1573,60,2.0,54.172413793103445,8.0,RCM,0
19,1418,67,1.0,48.827586206896555,9.0,RWB,0
21,1352,63,1.0,46.03448275862069,11.8,LM,0
16,1457,67,1.0,50.310344827586206,9.2,CM,0
18,1341,72,1.0,46.13793103448276,9.6,CM,0
19,1194,68,2.0,40.89655172413793,9.4,CB,0
18,1463,70,1.0,50.51724137931034,8.6,CDM,0
16,1420,69,1.0,48.51724137931034,12.0,CAM,0
19,1185,62,1.0,40.724137931034484,9.0,CB,0
21,1409,60,2.0,49.310344827586206,7.0,CM,0
19,1246,64,1.0,42.96551724137931,8.4,ST,0
18,1203,70,1.0,40.89655172413793,12.0,CB,0
20,1383,65,1.0,47.310344827586206,11.2,CDM,0
17,1435,67,1.0,49.62068965517241,11.2,CM,0
18,1287,66,1.0,44.62068965517241,9.8,CAM,0
17,1279,66,1.0,44.241379310344826,8.8,LW,0
19,1345,63,1.0,46.275862068965516,11.2,CAM,0
17,1154,74,1.0,39.55172413793103,9.8,CB,0
18,1324,63,1.0,45.206896551724135,11.4,LM,0
19,1460,64,1.0,50.3448275862069,9.4,CM,0
18,1426,73,1.0,48.89655172413793,9.2,CM,0
19,1377,61,1.0,46.93103448275862,10.0,ST,0
20,1427,64,1.0,49.58620689655172,9.8,CM,0
19,1263,64,1.0,43.275862068965516,10.0,ST,0
22,1235,58,2.0,42.03448275862069,11.2,ST,0
20,1336,60,1.0,45.48275862068966,11.2,RB,0
19,1323,69,1.0,44.93103448275862,11.0,LB,0
18,1283,63,1.0,44.37931034482759,8.2,ST,0
17,1364,65,1.0,46.03448275862069,11.8,RB,0
20,1371,59,1.0,46.793103448275865,13.6,CAM,0
17,1297,68,1.0,44.206896551724135,11.6,RW,0
19,1381,63,1.0,47.241379310344826,10.2,CDM,0
18,1332,67,1.0,46.03448275862069,10.8,CAM,0
20,1368,62,2.0,47.172413793103445,8.8,LM,0
16,1334,66,1.0,46.172413793103445,9.4,CAM,0
17,1425,67,1.0,49.62068965517241,7.6,CM,0
18,1303,69,1.0,44.62068965517241,11.4,ST,0
19,1373,65,1.0,46.62068965517241,13.6,RM,0
18,1368,65,1.0,46.58620689655172,10.6,LM,0
19,1329,61,1.0,45.55172413793103,9.4,CAM,0
18,1213,66,1.0,42.0,7.6,CB,0
19,1434,71,1.0,49.689655172413794,10.2,CM,0
17,1203,74,1.0,41.172413793103445,11.6,CB,0
19,1355,62,1.0,46.689655172413794,9.2,ST,0
19,1306,67,1.0,45.310344827586206,10.0,CAM,0
19,1387,64,1.0,47.758620689655174,10.8,CM,0
18,1394,65,1.0,47.6551724137931,10.6,CDM,0
19,1234,61,1.0,42.0,10.8,CB,0
18,1320,69,1.0,45.44827586206897,10.0,LW,0
18,1451,65,1.0,49.93103448275862,9.8,CM,0
17,1441,69,1.0,49.62068965517241,10.2,CM,0
17,1404,67,1.0,48.0,10.4,CM,0
18,1210,67,1.0,41.37931034482759,10.2,CB,0
17,1424,71,1.0,48.724137931034484,10.2,CM,0
20,1309,64,2.0,45.06896551724138,9.2,ST,0
21,1347,64,1.0,45.827586206896555,12.2,CDM,0
17,1289,68,1.0,44.172413793103445,10.0,LB,0
18,1308,63,1.0,44.48275862068966,11.4,LB,0
17,1266,66,1.0,44.206896551724135,7.8,ST,0
19,1433,64,1.0,49.58620689655172,8.0,CM,0
21,1357,61,2.0,46.724137931034484,10.6,CAM,0
22,1390,59,1.0,47.689655172413794,10.0,CM,0
18,1338,66,1.0,46.48275862068966,8.4,ST,0
18,1205,66,1.0,40.93103448275862,11.6,CB,0
